osm_id,type
295571818,rail
295571731,rail
295571794,rail
295571710,rail
295593281,rail
295571746,rail
295593282,rail
295593280,rail
295593288,steps
295593289,rail
295544940,service
295571654,disused
295571734,rail
295571726,rail
295593292,rail
295571797,rail
295593276,rail
295593299,rail
295571674,rail
295571807,rail
295571773,rail
295593296,rail
295593297,rail
295593283,rail
295571753,steps
295636184,footway
295636183,footway
295636178,footway
295571737,rail
295636186,footway
295636187,footway
295593278,rail
295571717,rail
295636176,footway
295571802,rail
295571819,rail
295571796,rail
295636179,footway
295640580,footway
295571747,rail
295640579,footway
295640581,footway
295636185,footway
295571707,rail
295593295,rail
295640576,footway
295640590,footway
295640575,footway
295640589,footway
295640577,footway
295640573,footway
295640570,footway
295640578,footway
295640592,footway
295640582,footway
295640594,footway
295636180,footway
295640598,footway
295640595,footway
295640597,footway
295593294,rail
295640588,footway
295640593,footway
295640596,footway
295636177,footway
295640600,footway
295571722,rail
295706069,service
295732284,service
295706066,service
295706068,service
295768252,disused
295593285,rail
295640586,footway
295571803,rail
295768256,rail
295640585,footway
295640591,footway
295768246,disused
295768274,rail
295640599,footway
295640587,footway
295640574,footway
295768266,rail
295823084,residential
295640571,footway
295858194,footway
295858196,footway
295858197,footway
295640583,footway
295858203,footway
295858209,footway
295858208,footway
295858211,footway
295858210,footway
295858212,footway
295858195,footway
295858213,footway
295640572,footway
295858193,footway
295858202,footway
295768292,disused
295858205,footway
295636182,footway
295869420,rail
295869423,primary
295858207,footway
295869430,footway
295869431,disused
295858199,footway
295869433,steps
295858206,footway
295869432,steps
295858201,footway
295869443,footway
295869438,footway
295869436,rail
295869421,footway
295869455,disused
295858204,footway
295869463,disused
295858198,footway
295869434,footway
295869416,footway
295869459,primary
295869440,primary
295869456,footway
295882553,motorway_link
295910304,motorway_link
295593291,rail
295910306,motorway_link
295910311,motorway_link
295882543,motorway_link
295869460,primary
295935396,motorway_link
295910309,motorway_link
295869444,primary
295882550,motorway_link
295925434,motorway_link
295910315,motorway_link
295948219,service
295948231,service
295930374,motorway_link
295948237,disused
295640584,footway
295948281,disused
295948243,disused
295930377,motorway_link
295948245,rail
295948251,rail
295948253,disused
296041711,rail
295935395,motorway_link
295915458,motorway_link
296041714,residential
295948209,disused
296041716,rail
296041717,rail
296041719,rail
295948258,disused
295948233,service
296042641,rail
295882536,motorway_link
295948255,disused
296041721,residential
296044401,rail
296041723,disused
296044404,rail
296051513,motorway
295948247,disused
295999076,steps
296044397,rail
296051514,motorway
296051515,motorway
296051523,motorway
295948296,disused
295948288,service
296051518,motorway
295869453,primary
296064572,motorway_link
295925428,motorway_link
295858200,service
296041724,rail
296064573,motorway_link
295948269,disused
295935394,motorway_link
295910313,motorway_link
296070992,rail
296051517,motorway
296041712,rail
295948201,disused
296041720,disused
295869450,primary
296071001,tertiary
296072504,rail
296051522,motorway
295882547,motorway_link
296070986,rail
295948295,service
296095871,tertiary
296072502,rail
296122110,residential
296051521,motorway
296041722,rail
296072503,rail
296121284,residential
296070987,rail
296044399,rail
296072541,motorway_link
296121287,tertiary
296064574,motorway_link
296122119,service
296122161,rail
296121286,rail
296122163,residential
296041718,rail
296070989,residential
296070995,rail
296122162,rail
296122164,rail
296072540,motorway_link
296192943,footway
296192947,footway
296072506,rail
296192949,footway
296072542,motorway_link
296122115,service
296192954,footway
296192956,footway
296192958,footway
296183552,footway
296192945,footway
296192963,footway
296183553,footway
296122113,residential
296192946,footway
296192942,footway
296192966,footway
296192968,footway
296192971,footway
296192970,footway
296122114,residential
296192973,footway
296192967,footway
296192974,footway
296192977,footway
296192978,footway
296192957,footway
296192982,footway
296192987,footway
296192964,footway
296192960,footway
296192980,footway
296192965,footway
296199835,footway
296199832,pedestrian
296192983,footway
296192985,footway
296183550,footway
296212704,rail
296212711,rail
296192969,footway
296192976,footway
296213718,rail
296217394,rail
296217396,rail
296192984,footway
296042640,rail
296218915,disused
296218906,disused
296192962,footway
295999078,residential
296217393,rail
296218926,disused
296218920,disused
296218934,disused
296192979,footway
296218907,disused
296192986,footway
296308571,steps
296199834,footway
296199833,pedestrian
296199837,footway
296218919,disused
296322562,service
296212718,rail
296218936,disused
296199836,pier
296192981,footway
296192950,footway
296212713,rail
296183551,footway
296218923,disused
296071000,tertiary
296218909,disused
296353415,motorway_link
296322601,service
296212714,rail
296353414,motorway_link
296353416,motorway_link
296121288,rail
296072505,rail
296380896,secondary
296218929,disused
296686318,footway
296218918,disused
296387876,primary
296218931,disused
296686323,footway
296686342,footway
296686346,footway
296686343,footway
296218922,disused
296686347,footway
296686348,footway
296686351,footway
296686349,footway
296122165,rail
296686352,footway
296686354,footway
296686359,footway
296686324,footway
296686327,footway
296686355,footway
296686360,footway
296677061,service
296387881,primary
296686329,footway
296686320,footway
296687395,service
296687401,footway
296687400,footway
296687396,service
296686325,footway
296686331,footway
296686340,footway
296358859,motorway_link
296732655,motorway_link
296732656,service
296322571,service
296376961,residential
296734717,residential
296689716,service
296686335,footway
296945317,rail
296776553,residential
296732654,motorway_link
296686338,footway
296945318,rail
296945320,rail
296946704,rail
296686333,footway
296723808,motorway_link
296946708,rail
296835987,residential
296947998,rail
296946702,rail
296945319,rail
296723804,motorway_link
296946705,rail
296353413,motorway_link
296910902,residential
296948000,disused
296687399,footway
296948001,rail
296732657,motorway_link
296945316,rail
296947999,rail
296723806,motorway_link
296948931,secondary
296734715,residential
296946706,rail
296723807,motorway_link
296723805,motorway_link
296780157,service
297051100,footway
297051101,footway
297056063,rail
296948928,secondary
296946707,rail
296946703,rail
296324617,rail
297056067,residential
297056080,disused
296947997,rail
296974809,secondary
296948002,rail
296776554,tertiary
297056078,secondary
297056089,rail
297058242,residential
296217395,rail
297056098,disused
297056101,residential
296121285,tertiary
297058247,rail
297058243,disused
297058251,disused
296835983,residential
297058237,disused
297056083,disused
297060955,rail
297056071,secondary
297056074,disused
297060951,rail
297069755,residential
297060954,disused
297060947,rail
297069594,rail
297069599,rail
297058235,rail
297083319,rail
297060953,rail
297058232,rail
297083316,rail
297083315,rail
297060949,service
297083328,rail
297083324,rail
297060948,rail
297060952,rail
297083327,rail
297083330,rail
297087039,disused
296324625,rail
297087040,rail
297087043,disused
297083313,rail
297083322,rail
297085069,rail
297083349,footway
297087056,rail
297087045,disused
297083309,rail
297087060,rail
297083326,rail
297087054,disused
297083312,rail
297085073,residential
297083314,rail
297087062,rail
297087058,rail
297087059,disused
297087789,disused
297101155,disused
297100004,rail
297085072,rail
297087786,disused
297083317,disused
297101157,disused
297102641,disused
297100003,residential
297087063,disused
297110052,rail
297087046,rail
297101156,rail
297087049,rail
297083318,rail
297101154,rail
297110051,rail
297087064,disused
297083325,rail
297120309,rail
297102654,rail
297114780,pier
297120313,rail
297114778,pier
297114781,residential
297120311,rail
297120315,rail
297120316,service
297120318,rail
297101158,rail
297120320,rail
297120321,service
297120325,service
297114783,pier
297120327,rail
297120322,pier
297120329,rail
297120328,rail
297114785,pier
297124718,disused
297124724,service
297124725,service
297124726,service
297124722,disused
297124728,service
297120324,service
297120317,rail
297120323,rail
297087787,disused
297124720,service
297101152,rail
297125067,disused
297125401,disused
297114784,pier
297125402,disused
297124729,service
297125404,disused
297120319,rail
297125533,rail
297124719,service
297124731,disused
297124721,rail
297125534,rail
297132606,disused
296974810,secondary
297124737,service
297125403,disused
297132610,disused
297132601,rail
297132602,rail
297130353,residential
297132607,rail
297125506,tertiary
297132614,unclassified
297132618,rail
297132604,rail
297132619,residential
297125505,tertiary
297132600,rail
297132845,rail
297132603,disused
297132608,rail
297132849,rail
297137506,rail
297137507,rail
297137509,rail
297132847,secondary
297137511,rail
297132612,disused
297132621,rail
297137513,rail
297132844,rail
297137516,rail
297124730,service
297137512,rail
297137520,secondary
297132613,rail
297139766,rail
297132616,rail
297139768,rail
297139771,rail
297139767,rail
297139764,rail
297137510,rail
297139773,rail
297132846,secondary
297139770,rail
297124723,rail
297139775,rail
297139765,rail
297140981,primary
297137518,rail
297124736,disused
297140986,rail
297139772,rail
297140988,rail
297140984,rail
297137514,rail
297140985,disused
297181054,footway
297181052,footway
297181056,footway
297139774,rail
297194925,service
297194916,service
297181058,footway
297137517,rail
297194928,service
297194935,service
297194938,service
297194945,service
297194932,service
297194948,service
297194941,service
297190639,service
297194951,service
297191031,footway
297137508,rail
297198633,service
297137519,rail
297194910,service
297194955,service
297200034,service
297200036,service
297132620,rail
297198631,service
297198630,service
297206586,tertiary
297198632,service
297213089,service
297213091,service
297139769,rail
297206585,tertiary
297140989,primary
297214281,service
297203528,unclassified
297213092,service
297214279,service
297214652,unclassified
297200035,service
297216195,footway
297216197,footway
297213090,service
297216624,footway
297198635,service
297140987,residential
297198636,service
297194920,service
297217860,service
297139776,rail
297217862,footway
297217864,footway
297140983,residential
297225645,residential
297216200,pier
297214280,service
297225646,tertiary
297235590,tertiary
297217863,footway
297217869,footway
297275230,service
297286742,footway
297286743,service
297213088,service
297306040,tertiary
297137515,rail
297217866,service
297140982,rail
297132617,rail
297306213,primary
297306215,primary
297214282,service
297306214,primary
297286748,service
297306216,primary
297217867,footway
297306615,tertiary
297217861,footway
297306608,primary
297286744,service
297306612,residential
297306610,tertiary
297371020,service
297306614,tertiary
297306606,primary
297371022,service
297371024,service
297371023,service
297371021,service
297286747,service
297371025,service
297216199,pier
297306607,primary
297371019,service
297306613,residential
297391062,service
297391067,service
297393162,path
297393164,path
297391057,service
297393166,path
297393167,path
297393168,path
297393169,path
297393170,path
297393171,path
297397316,path
297397313,path
297393172,path
297397314,path
297306039,tertiary
297397319,path
297397318,path
297397321,path
297397322,path
297397323,path
297397324,path
297403453,path
297403455,path
297403456,path
297393163,path
297286746,service
297393165,path
297397320,path
297403454,path
297397325,path
297217865,footway
297306605,primary
297428701,service
297306611,tertiary
297428702,service
297371018,service
297403460,path
297403459,path
297436213,residential
297403461,path
297459386,service
297459387,service
297459391,service
297448307,path
297371017,service
297217868,footway
297459397,footway
297428700,service
297459403,footway
297459402,footway
297459401,footway
297371016,service
297468256,service
297468259,service
297468264,service
297459398,footway
297468265,service
297459399,footway
297459405,service
297468260,service
297471289,service
297471123,road
297471126,road
297471883,footway
297459390,service
297471885,footway
297443178,residential
297471890,footway
297471882,footway
297471892,footway
297471285,service
297471893,footway
297471895,footway
297471896,footway
297471894,footway
297471881,footway
297471897,footway
297472215,service
297468257,service
297471287,service
297472264,service
297472265,service
297553244,service
297553245,service
297468258,service
297471898,footway
297471891,footway
297553249,service
297553660,service
297560410,path
297560409,path
297560412,service
297560413,path
297560415,path
297560414,path
297560418,service
297570025,service
297471884,footway
297306609,tertiary
297575585,tertiary
297575591,residential
297553247,service
297570024,service
297575608,trunk_link
297575592,residential
297554493,path
297575625,motorway
297575609,trunk_link
297575611,secondary
297459400,footway
297436208,secondary
297575672,secondary
297214653,unclassified
297575633,trunk_link
297640943,residential
297575648,trunk_link
297575649,trunk_link
297575586,residential
297575635,trunk_link
297575623,motorway
297575638,tertiary
297575661,service
297575583,residential
297680848,subway
297575598,residential
297575584,tertiary
297680860,footway
297680865,footway
297680866,steps
297680867,footway
297575653,motorway_link
297680859,steps
297680861,steps
297680852,subway
297680864,steps
297810375,residential
297680849,subway
297818460,residential
297570026,service
297680863,steps
297808426,pier
297818459,secondary
297808427,pier
297680851,subway
297575641,tertiary
297575620,residential
297820008,residential
297834690,steps
297680862,footway
297834694,steps
297834697,steps
297680846,subway
297834691,steps
297575627,motorway
297834699,steps
297834700,steps
297834701,footway
297834702,footway
297834692,steps
297834703,footway
297834704,footway
297834705,footway
297575675,secondary
297834695,steps
297834696,footway
297837996,service
297680847,subway
297575614,secondary
297834698,steps
297818458,secondary
297839620,disused
297837990,disused
297831432,residential
297837993,disused
297680850,subway
297844027,track
297575630,motorway
297844031,track
297844033,rail
297844036,service
297844034,service
297844037,track
297831433,residential
297837997,disused
297889780,residential
297892207,footway
297943131,service
297943134,service
297943133,footway
297943129,footway
297834693,steps
297943164,residential
297961718,service
297961717,service
297961724,footway
297961719,service
297961726,service
297961725,footway
297844029,track
297891990,footway
297961727,footway
297961729,footway
297840408,pier
297961730,footway
297961720,service
297961722,footway
297834706,footway
297971592,path
297971591,path
297971596,path
297961731,footway
297961728,footway
297971599,service
297966179,footway
297575645,unclassified
297961723,footway
297971595,path
297981279,service
297971600,service
297971601,service
297982715,footway
297966178,footway
297982802,footway
297983123,footway
297972445,path
297983195,footway
297974328,path
297983609,footway
297974329,path
297971590,path
297844032,service
297983541,service
297987363,footway
297983670,footway
297971602,service
297987369,footway
297971593,path
297987376,path
297841672,rail
297987371,footway
297987367,footway
297972446,path
297837999,disused
297987373,path
297995648,footway
297966177,footway
297995667,footway
297995664,footway
297995670,footway
297892061,footway
297982687,footway
297987378,path
297982868,footway
297841674,disused
297995650,footway
297995660,footway
297987365,service
297995675,footway
297995669,footway
298000341,service
298000340,service
297996282,footway
298000348,footway
297995652,footway
297995655,footway
298000352,path
297995662,footway
298000356,path
298000353,path
297982743,footway
298000357,path
298000358,path
298000359,path
298000342,footway
298000360,path
297983193,footway
298000363,path
298000365,footway
298000364,path
298000343,footway
298000344,footway
298000345,footway
298000367,path
298000368,path
298000372,path
298000346,path
298000369,path
297943130,footway
297982468,footway
298000371,path
298000370,path
298002405,footway
297987380,footway
298002404,footway
298002407,footway
298000355,path
298013831,cycleway
297987358,service
298013833,cycleway
298000354,path
298000361,path
297844028,track
298000366,footway
298001186,service
297995645,footway
298002408,footway
298013834,cycleway
298013832,cycleway
298008213,footway
298000362,path
298013837,path
298000347,path
297996283,footway
298000349,footway
298008211,footway
298000351,path
298013836,path
297995671,footway
298027584,track
297844030,service
298133564,service
298133572,service
298133574,service
297983542,service
298133578,service
298133589,service
298133584,service
298133594,service
298027585,track
298017370,service
298133562,service
298133623,service
298133582,service
298133621,service
298133630,service
298133632,service
298133628,service
298133634,service
298133644,service
298133642,service
298133587,service
298000350,footway
298198788,subway
298002406,footway
298133626,service
298198781,subway
298198840,steps
298198842,steps
298198841,steps
298198843,steps
298198844,footway
298198845,steps
298198847,steps
298198846,steps
298198848,steps
298198850,steps
298198849,steps
298198852,steps
298198853,steps
298198854,steps
298198855,footway
298198851,steps
298198856,footway
298198857,footway
298198858,steps
298198860,footway
298198861,footway
298198862,footway
298198859,footway
298198863,footway
298198865,footway
298198864,footway
298219084,footway
298413388,footway
298413387,footway
298198779,subway
298413389,footway
298013835,path
298413394,steps
298413390,footway
298413393,steps
298413395,footway
298413396,steps
298413397,footway
298413400,footway
298413399,footway
298413403,steps
298413404,footway
298413405,steps
298413407,footway
298413406,footway
298413408,footway
298413412,footway
298413413,footway
298413385,footway
298413384,footway
298413414,footway
298413415,footway
298413417,footway
298413416,footway
298413418,steps
298413423,footway
298413424,footway
298413426,steps
298413425,footway
298413430,footway
298413432,steps
298413392,steps
298413434,footway
298413433,footway
298413435,footway
298413436,footway
298413438,footway
298413439,footway
298413440,footway
298413442,footway
298413446,pedestrian
298413447,pedestrian
298413448,footway
298413449,footway
298413450,footway
298413451,footway
298413452,steps
298413453,footway
298413398,footway
298417641,service
298417642,service
298417647,footway
298417649,footway
298417651,footway
298417653,footway
298417657,service
298217703,unclassified
298198778,subway
298413427,footway
298503164,service
298413386,footway
298520978,service
298503163,service
298520980,service
298520979,service
298413443,footway
298520982,service
298527390,service
298520981,service
298527391,service
298527393,service
298413409,footway
298604044,pedestrian
298604045,pedestrian
298604048,pedestrian
298604051,pedestrian
298607597,service
298607601,service
298413410,footway
298608129,service
298608132,service
298609500,footway
298611915,residential
298611917,residential
298611918,residential
298611920,footway
298198784,subway
298611927,service
298613442,service
298613443,service
298413391,steps
298613446,service
298613448,service
298613447,service
298613449,service
298613450,service
298613451,service
298613452,service
298674014,residential
298674015,residential
298674018,service
298674017,service
298681078,service
298681077,path
298503166,service
298681080,service
298681079,service
298681081,service
298681082,service
298681083,service
298681084,path
298681085,path
298681086,path
298681087,path
298681089,steps
298681088,path
298681090,footway
298681092,path
298413411,footway
298681097,path
298413428,pedestrian
298413431,footway
298682330,service
298682331,service
298682341,trunk
298683161,tertiary_link
298683162,primary
298683163,tertiary
298604049,pedestrian
298685072,tertiary
298685073,primary
298694172,tertiary
298694175,residential
298694176,service
298734351,motorway
298734352,motorway
298761167,steps
298761166,footway
298761169,steps
298613444,service
298681091,path
298794359,service
298413419,footway
298681096,path
298681093,path
298846106,path
298682340,trunk
298611914,service
298611916,residential
299040429,tertiary
298613445,service
299040433,tertiary
298794361,footway
299040426,tertiary
298685074,tertiary
299040442,secondary
298767143,footway
299040424,secondary
299040431,secondary
299042972,secondary
298417644,footway
299045763,footway
298683165,tertiary
299045766,footway
299040427,tertiary
299040445,primary
299040428,tertiary_link
299046204,service
299046201,service
299045768,footway
299040422,secondary
299046139,footway
299046140,footway
299046138,footway
299111985,footway
299046202,service
299111988,footway
299040425,secondary
299046203,service
299045767,footway
298503162,service
299059883,footway
299040446,primary
299111986,footway
299107872,service
299040434,secondary
299117318,trunk
299047773,tertiary
299122186,footway
299122313,residential
299040441,primary
299045765,footway
299059884,footway
299040443,primary_link
299045764,footway
299117321,trunk
299112483,secondary
299040444,secondary
298869614,residential
298198795,subway
299042971,secondary
299047774,tertiary
298683167,primary
298503165,service
299131142,residential
299131144,residential
299131145,residential
299131143,residential
299131139,primary
299131138,primary
299167161,footway
299167165,footway
299167167,footway
299167169,steps
299167171,footway
299167173,footway
299167176,footway
299340293,service
299340292,residential
299340294,service
299340295,service
299340297,service
299340298,service
299340301,service
299340302,residential
299340303,service
299340921,service
299167158,steps
299354321,residential
299513789,footway
299513790,footway
299513791,footway
299513792,footway
299575207,service
299598617,footway
299598621,footway
299575206,service
299598623,footway
299340296,residential
299598629,footway
299598646,service
299598649,service
299598624,footway
299598653,footway
299598655,footway
299598654,footway
299598644,footway
299598637,footway
299598656,footway
299598642,service
299601282,primary
299601283,tertiary
299606224,service
299606226,service
299606225,service
299606228,service
299606229,service
299606230,service
299606231,service
299598659,service
299598645,service
299606236,service
299606238,service
299606227,service
299606245,service
299606244,service
299606246,service
299598647,service
299606247,service
299598643,service
299606249,footway
299598657,footway
299598648,service
299606240,residential
299606260,footway
299606241,service
299598662,footway
299606262,footway
299606268,footway
299606269,footway
299606270,footway
299606263,footway
299606272,residential
299606274,footway
299606277,footway
299606281,footway
299606271,residential
299606282,footway
299606276,service
299606285,service
299606286,service
299606288,service
299606287,service
299606289,service
299598658,footway
299606259,footway
299606253,service
299606284,service
299607955,footway
299607961,service
299607963,service
299607958,tertiary
299607972,residential
299607969,tertiary
299615673,service
299615675,service
299615677,service
299606295,footway
299615680,service
299615679,service
299607957,footway
299601284,primary
299615682,service
299618958,service
299618959,service
299618955,service
299618956,service
299618960,service
299618961,service
299618962,service
299618964,service
299666253,service
299615674,service
299618954,residential
299598652,footway
299606293,service
299618957,service
299606261,footway
299674942,service
299674947,footway
299674950,footway
299606273,footway
299674949,footway
299674954,track
299669487,residential
299674957,footway
299674960,footway
299674944,footway
299606275,footway
299769545,service
299769546,service
299769549,service
299769551,service
299769552,service
299769548,service
299769554,service
299769555,service
299769557,service
299674956,footway
299618963,service
299778680,service
299607965,tertiary
299615681,service
299780310,service
299669489,footway
299674946,footway
299779620,service
299779621,service
299854127,footway
299854132,footway
299854136,footway
299854134,footway
299854140,footway
299854138,footway
299781173,service
299854146,footway
299854148,footway
299854153,footway
299854155,footway
299854157,service
299774580,service
299854174,footway
299854177,footway
299674955,footway
299854171,footway
299854186,footway
299854183,footway
299854192,footway
299854206,footway
299854207,footway
299854209,footway
299854216,footway
299854144,footway
299854150,footway
299781172,service
299774582,service
299606239,service
299854194,footway
299854068,footway
299854188,footway
299781171,service
299891995,subway
299891994,subway
299891993,rail
299891996,rail
299854129,footway
299891998,rail
299891997,rail
299854165,footway
299892016,rail
299891992,rail
299892020,rail
299892024,rail
299892031,rail
299891991,rail
299892034,rail
299892038,rail
299891984,rail
299892045,rail
299892052,rail
299892048,rail
299892012,rail
299892060,rail
299892019,rail
299892063,rail
299892064,rail
299892065,rail
299892069,rail
299892072,rail
299892070,rail
299891990,rail
299892073,rail
299892077,residential
299891987,rail
299892076,rail
299892059,rail
299892092,rail
299892097,subway
299854143,footway
299892098,subway
299892100,subway
299892090,subway
299892028,rail
299854169,footway
299892075,rail
299892099,rail
299892103,subway
299892104,rail
299892102,subway
299892105,subway
299892109,subway
299892107,subway
299891988,rail
299892112,subway
299892113,subway
299891989,rail
299892114,subway
299892108,subway
299892116,rail
299892118,rail
299892000,rail
299892119,rail
299892120,rail
299892042,rail
299892121,rail
299892005,rail
299892124,rail
299892095,rail
299892126,rail
299892071,rail
299892106,subway
299892122,rail
299892128,rail
299892117,rail
299892091,subway
299891985,rail
299892127,rail
299892140,service
299892141,steps
299892111,subway
299892145,service
299892136,service
299892125,rail
299892153,service
299892152,service
299892123,rail
299892154,service
299892157,rail
299892138,service
299892009,rail
299892159,subway
299892160,rail
299892169,rail
299892142,service
299891999,rail
299892144,service
299892101,subway
299906168,footway
299906165,footway
299892147,service
299906164,pier
299892110,subway
299906174,footway
299906175,footway
299892149,footway
299892164,subway
299892096,subway
299906178,footway
299892155,service
299906177,footway
299892137,service
299906181,footway
299906160,service
299906172,footway
299906187,footway
299892074,rail
299892158,rail
299906169,footway
299892151,service
299892146,steps
299906183,footway
299892130,rail
299906223,footway
299906226,footway
299892093,subway
299943225,service
299944923,footway
299944924,footway
299906231,footway
299944930,footway
299944931,footway
299944934,service
299944935,service
299944937,service
299944932,service
299944938,service
299943121,footway
299892148,service
299906182,footway
299944925,track
299944951,footway
299944950,footway
299944952,footway
299944953,footway
299906189,footway
299944922,footway
299944962,footway
299944961,footway
299944964,footway
299944963,footway
299944965,footway
299944966,footway
299944967,footway
299906176,footway
299944968,footway
299944933,service
299950328,footway
299944942,service
299950339,footway
299950342,footway
299950340,footway
299950343,footway
299950345,footway
299950344,footway
299944958,footway
299950327,service
299950329,service
299944943,service
299944960,footway
299950356,footway
299950335,footway
299892139,service
299950357,footway
299950337,footway
299950359,service
299950363,footway
299950367,footway
299950370,footway
299950334,footway
299950374,footway
299950371,service
299950372,footway
299950358,footway
299950373,footway
299950375,service
299950338,footway
299950341,footway
299950376,service
299950351,service
299950386,footway
299950387,footway
299950395,footway
300089172,path
299906173,footway
299892068,rail
299950353,service
300089515,service
300089516,service
300089512,service
300089517,service
300089519,service
300089520,service
300084882,residential
299950336,footway
300089524,service
300089525,service
300089526,service
300089530,service
300089527,service
300089531,service
300089528,service
300089532,service
300089533,service
300089501,service
300089539,service
300089537,service
300089540,service
300089538,service
300089541,service
300089545,service
300089542,service
300089543,service
299950352,service
299950380,service
300089552,service
300089556,service
300089513,service
300089559,service
300089562,service
300089560,service
300089563,service
299950354,service
300089522,service
300089534,service
300089860,residential
300170923,service
300170924,service
300089546,service
300089535,service
300236292,footway
300089549,service
300236293,footway
300089503,service
300236295,footway
300236296,footway
300236297,footway
300236298,footway
300236299,footway
300334171,service
300334176,service
300334174,service
300334180,footway
300338877,residential
300089518,service
300338876,primary
299950348,service
300357081,footway
300089523,service
300094513,residential
300357350,service
300357352,service
300357353,service
300357354,service
300357356,track
300357357,track
300089544,service
300357358,service
300334182,footway
300089547,service
300089510,service
300357368,service
300357369,service
300357375,service
300357376,service
300089521,service
299950361,residential
300236294,footway
300089564,service
300357410,service
300357411,service
300357412,service
300357415,service
300334178,footway
300357413,service
300357343,footway
300357428,footway
300357425,footway
300170922,service
300089566,service
300357408,service
300357431,footway
300089548,service
300089561,service
300357430,footway
300362072,residential
300396692,service
300396695,service
300396696,service
300396699,service
300396698,service
300396697,service
300357351,service
300398883,service
300398888,service
300396700,service
300398892,service
300398897,service
300398899,service
300398901,service
300089506,service
300398895,service
300398905,service
300396691,service
300396688,service
300503324,residential
300512832,footway
300512833,footway
300512835,footway
300396694,service
300236288,footway
300512840,footway
300503332,footway
300357400,service
300512842,footway
300398903,service
300512847,footway
300396689,service
300512864,footway
300512868,footway
300512869,footway
300512871,footway
300512874,footway
300512873,footway
300512831,footway
300398886,service
300396701,service
300553387,primary
300396690,service
300398889,service
300512830,footway
300512829,footway
300512866,footway
300512839,footway
300512838,footway
300512876,footway
300553394,service
300580503,service
300593883,footway
300593884,footway
300512843,service
300553389,primary
300593887,service
300553390,residential
300512853,footway
300503329,footway
300512834,footway
300553386,primary
300553384,primary
300512859,footway
300503325,residential
300593888,service
300593894,service
300512875,footway
300512837,footway
300593879,unclassified
300706982,pier
300706985,service
300706986,service
300553391,primary
300512836,service
300706990,service
300553393,secondary
300706988,service
300706991,service
300706992,service
300706980,unclassified
300706995,service
300706994,service
300706996,service
300706979,unclassified
300706998,service
300706999,service
300707000,service
300707002,footway
300512850,footway
300707006,service
299892150,service
300707013,service
300706981,service
300707014,service
300512856,footway
300706977,service
300707019,service
300706997,service
300707020,service
300707021,service
300815695,rail
300815696,rail
300707015,service
300580501,service
300707009,footway
300706984,unclassified
300707016,service
300553383,primary
300707005,service
300863040,unclassified
300863042,service
300706989,footway
300580502,service
300593895,service
300707001,footway
300707007,unclassified
300863057,service
300863058,service
300863061,service
300707017,service
300863060,service
300863064,service
300707018,service
300863041,service
300863056,service
300706993,service
300863036,service
300553385,primary
300863059,service
300706987,service
300706978,unclassified
300894090,motorway_link
300894089,motorway
300894092,motorway_link
300894091,motorway_link
300553392,primary
300942871,service
300942873,service
300553388,primary
300942872,service
300947469,rail
300863037,service
300942870,service
300947472,service
300947481,service
300947479,rail
300947474,rail
300947488,service
300947486,service
300944816,pier
300863039,service
300947483,rail
300942874,service
300947477,disused
300944818,pier
300951237,pier
300706983,unclassified
300863038,service
300971319,service
300947467,service
300944829,pier
300951239,pier
300947471,service
300996585,tertiary
300996587,trunk
300996593,tertiary
300996596,trunk
300994123,service
300996589,trunk
300996586,cycleway
300996598,trunk
300997162,tertiary
300996592,tertiary
300997165,cycleway
300997166,service
300997167,cycleway
300997160,unclassified
300997163,residential
300996594,cycleway
300996595,residential
300997170,residential
301013835,service
301013836,service
301013837,service
301013838,service
301013831,service
301013833,service
301013845,footway
300996591,tertiary
301013839,service
300994113,disused
301013848,footway
301013830,service
300996590,residential
301013841,service
300997161,tertiary
301013844,footway
301013864,footway
301013834,service
300997172,tertiary
300997164,residential
301013842,service
301013857,pier
301018599,trunk
301018602,residential
301018607,residential
301018608,cycleway
301018606,trunk
301013840,service
301019869,cycleway
301018616,cycleway
301019868,cycleway
301019870,residential
301019873,cycleway
301019876,cycleway
301018613,tertiary
301013854,unclassified
301018603,trunk
301018610,trunk
301019871,residential
301019881,residential
301018604,tertiary
301019884,residential
301019888,tertiary
301019883,cycleway
301019874,residential
301019896,cycleway
301019877,cycleway
301019897,secondary
301019867,cycleway
301020330,secondary
301020332,motorway
301019889,tertiary
301019886,cycleway
301019885,residential
301020336,motorway
301019879,residential
301020337,motorway
301020335,motorway
301018609,residential
301020341,motorway
301019890,cycleway
301019894,residential
301019878,cycleway
301019891,tertiary
301020348,secondary
301019882,residential
301020381,secondary
301019875,secondary
301020382,secondary
301020620,cycleway
301018596,cycleway
301021482,track
301020617,cycleway
301021484,track
301078308,footway
301019892,cycleway
301020346,motorway
301078311,service
301078312,service
301021483,tertiary
301078320,footway
301078322,footway
301078321,footway
301078323,footway
301078326,footway
301020619,residential
301078314,footway
301106149,service
301106153,service
301106150,service
301078319,footway
301106320,service
301106322,service
301106323,service
301106321,service
301106446,road
301019872,tertiary
301268054,service
301106151,service
301021485,tertiary
301018601,cycleway
301078310,service
301283862,footway
301283869,footway
301283866,footway
301283871,footway
301078318,footway
301078325,footway
301020349,motorway
301106152,service
301283863,footway
301324312,service
301324313,service
301324314,service
301510320,service
301324311,service
301510321,service
301510329,service
301510326,service
301510334,service
301415936,motorway_link
301510341,service
301510322,service
301283859,footway
