,BLOCK,LOT,CD,CT2010,CB2010,ZipCode,LandUse,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,LotType,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,Tract2010,XCoord,YCoord,SHAPE_Leng,SHAPE_Area
13153,1892,27,107,195,2002,10025,2,2018,6710,0,6710,0,0,0,0,0,0,1,5,9,9,20,100.92,20,80,5,125102,288789,0,0,1900,1988,0,3.33,4,0,4,1,195,992778,231665,253.0105795,2367.507166
13154,1892,32,107,195,2002,10025,3,12615,75600,0,75600,0,0,0,0,0,0,1,6,55,55,100.92,125,100.92,115,3,900000,3233700,44650,44650,1951,0,0,5.99,6.02,0,6.5,1,195,992713,231700,457.5574512,12969.9524
13155,1892,39,107,195,2001,10025,2,2018,7160,0,7160,0,0,0,0,0,0,1,5,12,12,20,100.92,20,81,5,90000,529650,0,0,1920,1989,0,3.55,4,0,4,1,195,992853,231804,255.2749841,2152.732842
13156,1892,40,107,195,2001,10025,1,2018,6112,0,6112,0,0,0,0,0,0,1,5,1,1,20,100.92,20,73,5,66106,114295,0,0,1920,1987,0,3.03,4,0,4,1,195,992870,231794,253.8160025,2074.198448
13157,1892,41,107,195,2001,10025,1,2018,5939,0,5939,0,0,0,0,0,0,1,5,1,1,20,100.92,20,58,5,46466,79860,0,0,1905,0,0,2.94,4,0,4,1,195,992888,231785,255.4433835,2161.768605
13158,1892,42,107,195,2001,10025,2,2018,6758,0,6758,0,0,0,0,0,0,1,5,8,8,20,100.92,20,82,5,90646,209517,2350,2350,1926,2005,0,3.35,4,0,4,1,195,992923,231766,256.1226213,2198.31902
13159,1892,43,107,195,2001,10025,2,1917,6088,0,6088,0,0,0,0,0,0,1,5,7,7,19,100.92,19,78,5,171661,397495,171661,338875,1926,1988,1996,3.18,4,0,4,1,195,992940,231757,249.9009324,1863.481084
13160,1892,44,107,195,2001,10025,1,1716,5266,0,5266,0,0,0,0,0,0,1,5,1,1,17,100.92,17,58,5,36659,68137,1610,1610,1905,0,0,3.07,4,0,4,1,195,992955,231748,252.4141255,1998.736394
13161,1892,46,107,195,2001,10025,4,7500,30218,5900,24318,0,5900,0,0,0,0,2,7,68,71,75,100,50,88,5,625500,2824200,0,0,1900,1982,0,4.03,10,2,10,1,195,993035,231722,377.0712468,8649.01583
13162,1892,49,107,195,2001,10025,3,10000,109845,4270,105575,0,4270,0,0,0,0,1,15,75,78,100,100,90,100,3,945000,4383000,94365,94365,1924,1988,0,10.98,7.52,0,7.52,1,195,993078,231801,422.6807324,11150.13637
13163,1892,57,107,195,2001,10025,2,1926,7650,0,7650,0,0,0,0,0,0,1,5,15,15,19.08,100.92,19,83,5,51750,299250,0,0,1926,1989,0,3.97,4,0,4,1,195,993021,231832,244.3855158,2046.33548
13164,1892,66,107,195,2001,10025,3,4108,10670,0,10670,0,0,0,0,0,0,1,5,10,10,41.08,100,26,83,5,165410,381821,20372,20372,1925,1985,0,2.6,6.02,0,6.5,1,195,992814,231910,289.9677599,4305.932034
13165,1892,111,107,195,2002,10025,2,2018,6810,0,6810,0,0,0,0,0,0,1,5,5,5,20,100.92,20,75,5,156162,230978,0,0,1926,1987,0,3.37,4,0,4,1,195,992848,231508,253.9654352,2209.251394
13166,1893,1,107,195,1005,10025,3,5000,53297,0,53297,0,0,0,0,0,0,1,13,50,50,50,100.92,50,90,3,585000,2999250,35250,35250,1917,1984,0,10.66,6.02,0,6.5,1,195,992894,232051,317.8118719,5713.835011
13167,1893,9,107,195,1005,10025,4,2523,10560,1500,9060,1500,0,0,0,0,0,1,5,10,11,25,100.92,25,84,5,123300,448200,20961,76196,1925,0,0,4.19,4,0,4,1,195,993028,232005,260.7425055,2661.787515
13168,1893,22,107,195,1005,10025,3,4440,16903,555,16348,555,0,0,0,0,0,2,5,23,24,44,100.92,19,80.92,5,599400,1472400,0,0,1900,0,0,3.81,4,0,4,1,195,993118,232075,290.6674527,4322.55615
13169,1893,24,107,195,1005,10025,2,1817,8405,0,8405,0,0,0,0,0,0,1,5,9,9,18,100.92,18,80,5,149372,524880,0,0,1922,0,0,4.63,4,0,4,1,195,993075,232099,242.6974994,1837.316071
13170,1893,35,107,195,1000,10025,3,13755,145480,0,145480,0,0,0,0,0,0,1,14,101,101,104.67,153,94,150,3,630000,5458950,180296,180296,1922,1989,0,10.58,6.02,0,6.5,1,195,993118,232339,480.9361051,13818.99324
13171,1893,39,107,195,1000,10025,3,7542,31670,0,31670,0,0,0,0,0,0,1,6,60,60,105,71.83,58,102,5,450000,2545650,0,0,1921,1986,0,4.2,6.02,0,6.5,1,195,993178,232208,359.1962364,7831.755549
13172,1893,111,107,195,1005,10025,2,1817,6061,0,6061,0,0,0,0,0,0,1,5,3,3,18,100.92,18,74,5,42204,86436,1610,1610,1900,1999,0,3.34,4,0,4,1,195,993081,231976,242.670256,1712.749053
13173,1894,11,109,199,2001,10025,3,15910,9000,9000,0,0,9000,0,0,0,0,1,13,0,5,90.92,175,91,163,3,2840850,4764150,0,0,1920,1985,2007,0.57,6.02,0,6.5,1,199,993372,232420,542.6365263,16584.86593
13174,1894,43,109,199,2000,10025,3,5046,28224,0,28224,0,0,0,0,0,0,1,8,20,20,50,100.92,50,86,5,270000,1098450,21790,21790,1908,1989,0,5.59,6.02,0,6.5,1,199,993485,232651,313.3850422,5423.60132
13175,1894,52,109,199,2000,10025,4,8863,24400,24400,0,8130,16270,0,0,0,0,1,3,0,7,100.08,75,100,83,3,819000,5614200,0,0,1920,1988,0,2.75,6.02,0,6.5,1,199,993587,232704,406.3268645,9469.131431
13176,1895,8,109,199,1007,10025,3,8831,0,0,0,0,0,0,0,0,0,1,6,0,1,87.5,100.92,88,87,5,1192050,1475798,0,0,1924,0,0,0,6.02,0,6.5,1,199,993497,232943,387.3287134,9288.625971
13177,1895,12,109,199,1007,10025,3,8830,36580,0,36580,0,0,0,0,0,0,1,6,62,62,87.5,100.92,88,88,5,990000,4526550,0,0,1924,1983,0,4.14,6.02,0,6.5,1,199,993575,232900,396.0008804,9749.123111
13178,1895,23,109,199,1007,10025,4,10092,88332,5000,83332,0,5000,0,0,0,0,1,13,250,255,100.92,100,100,88,3,1170000,6370650,1041300,5669880,1911,1988,0,8.75,6.02,0,6.5,1,199,993712,232947,418.5343603,10937.65449
13179,1895,28,109,199,1007,10025,3,4239,18120,0,18120,0,0,0,0,0,0,1,6,18,18,42,100.92,42,84,5,25650,694350,22316,604084,1905,1987,0,4.27,6.02,0,6.5,1,199,993579,233020,296.723468,4367.866718
13180,1895,30,109,199,1007,10025,2,2018,6530,0,6530,0,0,0,0,0,0,1,5,9,9,20,100.92,20,68,5,97682,225187,0,0,1900,0,0,3.24,6.02,0,6.5,1,199,993536,233044,255.3897057,2138.559415
13181,1895,31,109,199,1007,10025,2,2018,6530,0,6530,0,0,0,0,0,0,1,5,8,8,20,100.92,20,68,5,104994,242044,0,0,1910,0,0,3.24,6.02,0,6.5,1,199,993519,233053,254.8297815,2108.372932
13182,1895,38,109,199,1007,10025,3,12168,102951,0,102951,0,0,0,0,0,0,1,12,48,48,104.33,117.5,109,94,3,495000,5673150,42300,42300,1909,1982,0,8.46,6.02,0,6.5,1,199,993392,233125,439.9330487,11894.53431
13183,1895,47,109,199,1000,10025,3,5000,27592,0,27592,0,0,0,0,0,0,1,8,49,49,50,100,48,83,5,315000,1022850,43692,43692,1907,1989,0,5.52,6.02,0,6.5,1,199,993587,233196,312.842964,5354.261039
13184,1895,52,109,199,1000,10025,3,7500,41884,0,41884,0,0,0,0,0,0,1,8,24,24,75,100,75,82,5,270000,1216800,202500,912601,1910,1987,0,5.58,6.02,0,6.5,1,199,993707,233129,361.0066488,7902.711114
13185,1895,69,109,199,1000,10025,3,7569,32575,0,32575,0,0,0,0,0,0,1,6,39,39,75,100.92,74,86,5,339750,1207800,47165,47165,1905,1988,0,4.3,6.02,0,6.5,1,199,993626,233292,351.0281729,7549.130442
13186,1895,76,109,199,1000,10025,3,6625,69485,0,69485,0,0,0,0,0,0,1,13,76,76,52,135.5,57,122,3,387450,2714400,38071,38071,1910,0,0,10.49,6.02,0,6.5,1,199,993478,233400,373.8554968,7103.340775
13187,1895,78,109,199,1000,10025,2,2403,8200,0,8200,0,0,0,0,0,0,1,5,9,9,25.75,93.33,25,78,5,86720,276326,79783,254221,1910,0,0,3.41,6.02,0,6.5,1,199,993464,233363,293.8195285,2911.753708
13188,1895,164,109,199,1000,10025,2,1413,3688,0,3688,0,0,0,0,0,0,1,4,9,9,14,100.92,14,76,5,39319,93250,34994,82992,1900,1987,0,2.61,6.02,0,6.5,1,199,993736,233231,228.4626625,1415.331017
13189,1896,14,109,205,3000,10025,3,10092,76500,0,76500,0,0,0,0,0,0,1,9,63,63,100,100.92,100,82,5,450000,3898350,54050,54050,1920,1987,0,7.58,6.02,0,6.5,1,205,993800,233375,408.0314889,10402.43437
13190,1896,28,109,205,3000,10025,3,5046,26950,0,26950,0,0,0,0,0,0,1,7,28,28,50,100.92,50,90,5,184050,960750,169326,883890,1925,1987,0,5.34,6.02,0,6.5,1,205,993917,233430,311.9029129,5358.935927
13191,1901,18,110,218,1001,10026,4,2523,9460,1003,8457,0,1003,0,0,0,0,1,5,9,10,25,100.92,25,86,5,18894,340855,0,304856,1920,1992,0,3.75,3.44,0,6.5,1,218,997867,231764,259.8527874,2454.168846
13192,1901,21,110,218,1001,10026,4,4205,17910,1637,16273,0,1637,0,0,0,0,1,6,22,23,41.67,100.92,41.67,87,5,31050,787500,0,714170,1920,1992,0,4.26,3.44,0,6.5,1,218,997932,231728,297.1132416,4447.375578
13193,1901,23,110,218,1001,10026,4,4205,17910,1637,16273,0,1637,0,0,0,0,1,6,16,17,41.67,100.92,41.67,87,5,20700,370350,0,339491,1920,1991,0,4.26,3.44,0,6.5,1,218,997968,231708,298.5998165,4526.88618
13194,1901,29,110,218,1001,10026,5,20022,51072,51072,0,0,26072,0,0,0,25000,1,2,0,2,100.92,200,101,196,3,412200,4275000,0,0,1920,1985,0,2.55,3.44,0,6.5,1,218,998077,231648,624.4798757,21959.43544
13195,1901,41,110,218,1001,10026,2,2119,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21,100.92,21,43,5,14802,36547,1610,14657,1999,0,0,1.08,3.44,0,6.5,1,218,998029,231795,249.3209697,2190.556464
13196,1901,43,110,218,1001,10026,2,2119,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21,100.92,21,43,5,14802,36547,1610,14657,1999,0,0,1.08,3.44,0,6.5,1,218,997992,231815,249.5110683,2200.380575
13197,1901,47,110,218,1001,10026,2,2119,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21,100.92,21,43,5,14802,36547,1610,14657,1999,0,0,1.08,3.44,0,6.5,1,218,997900,231866,250.1689413,2234.431574
13198,1901,50,110,218,1001,10026,2,2186,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21.67,100.92,21,43,5,12453,34560,1610,14874,1999,0,0,1.04,3.44,0,6.5,1,218,997863,231887,248.4804158,2147.051515
13199,1901,52,110,218,1001,10026,2,2523,9610,0,9610,0,0,0,0,0,0,1,5,22,22,25,100.11,25,83,5,19350,643950,0,0,1920,1958,0,3.81,3.44,0,6.5,1,218,997807,231917,260.1985331,2753.430254
13200,1901,54,110,218,1001,10026,2,2119,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21,100.92,21,43,5,14802,36547,0,13047,1999,0,0,1.08,3.44,0,6.5,1,218,997768,231939,248.4434297,2145.153413
13201,1901,56,110,218,1001,10026,2,2186,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21.67,100.92,21,43,5,12627,35136,1610,15115,1999,0,0,1.04,3.44,0,6.5,1,218,997731,231960,252.8651185,2373.951868
13202,1901,139,110,218,1001,10026,2,2119,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21,100.92,21,43,5,14802,36547,0,13047,1999,0,0,1.08,3.44,0,6.5,1,218,998047,231785,248.1124138,2128.004954
13203,1902,15,110,218,1000,10026,2,2119,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21,100.92,21,43,5,14725,36547,1610,14703,1998,0,0,1.08,3.44,0,6.5,1,218,997942,232025,247.953552,2184.111717
13204,1902,16,110,218,1000,10026,2,2119,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21,100.92,21,43,5,14725,36547,1610,14703,1998,0,0,1.08,3.44,0,6.5,1,218,997961,232014,247.805567,2176.505028
13205,1902,19,110,218,1000,10026,2,2119,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21,100.92,21,43,5,14725,36547,1610,14703,1998,0,0,1.08,3.44,0,6.5,1,218,998016,231984,247.4329812,2157.3815
13206,1902,24,110,218,1000,10026,2,2212,4268,0,4268,0,0,0,0,0,0,1,3,3,3,21.92,100.92,21.25,100.92,5,24627,66101,1610,43084,2004,0,0,1.93,3.44,0,6.5,1,218,998107,231934,243.6950779,1965.411368
13207,1902,35,110,218,1000,10026,4,6094,24870,1000,23870,0,1000,0,0,0,0,2,5,37,41,81.25,75,36,65,3,47700,613350,0,0,1920,1980,0,4.08,3.44,0,6.5,1,218,998314,231947,329.133333,6768.410065
13208,1902,37,110,218,1000,10026,2,1716,2550,0,2550,0,0,0,0,0,0,1,3,4,4,17,100.92,17,50,5,89951,94624,2350,2350,1910,1999,0,1.49,3.44,0,6.5,1,218,998267,231963,237.7726316,1651.955562
13209,1902,38,110,218,1000,10026,2,1716,3400,0,3400,0,0,0,0,0,0,1,3,3,3,17,100.92,17,49,5,6761,24422,0,5298,1920,2000,0,1.98,3.44,0,6.5,1,218,998236,231979,237.4399471,1634.844411
13210,1902,39,110,218,1000,10026,2,1716,2550,0,2550,0,0,0,0,0,0,1,3,11,11,17,100.92,17,49,5,13500,178650,0,0,1920,1986,0,1.49,3.44,0,6.5,1,218,998222,231987,240.3619688,1785.073859
13211,1902,51,110,218,1000,10026,2,1615,4444,0,4444,0,0,0,0,0,0,1,4,10,10,16,100.92,16,72,5,14030,16997,0,0,1920,0,0,2.75,3.44,0,6.5,1,218,997945,232140,238.5443782,1691.615255
13212,1902,52,110,218,1000,10026,2,1615,4446,0,4446,0,0,0,0,0,0,1,4,3,3,16,100.92,16,56.92,5,4859,10549,0,0,1998,0,0,2.75,3.44,0,6.5,1,218,997931,232148,236.5824551,1590.751661
13213,1902,59,110,218,1000,10026,1,2523,2016,0,2016,0,0,0,0,0,0,1,2,2,2,25,100.92,18,60,5,7810,16072,0,0,1901,0,0,0.8,3.44,0,6.5,1,218,997782,232231,255.6407485,2570.521899
13214,1902,64,110,218,1000,10026,2,4000,15645,0,15645,0,0,0,0,0,0,1,5,11,11,40,100,40,89,5,20700,621900,20700,32829,1920,1989,0,3.91,3.44,0,6.5,1,218,997702,232215,278.3610267,3953.481183
13215,1902,108,110,218,1000,10026,2,2119,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21,100.92,21,43,5,14725,36547,1610,14703,1998,0,0,1.08,3.44,0,6.5,1,218,997771,232119,246.6087851,2115.031295
13216,1902,109,110,218,1000,10026,2,2119,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21,100.92,21,43,5,14725,36547,1610,14703,1998,0,0,1.08,3.44,0,6.5,1,218,997789,232109,247.4611464,2158.83482
13217,1902,112,110,218,1000,10026,2,2187,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21.67,100.92,21,43,5,14969,37152,3440,16749,1998,0,0,1.04,3.44,0,6.5,1,218,997845,232078,251.562468,2369.452781
13218,1902,113,110,218,1000,10026,2,2152,4268,0,4268,0,0,0,0,0,0,1,3,3,3,21.33,100.92,21.33,66.71,5,23043,61233,1610,39800,2004,0,0,1.98,3.44,0,6.5,1,218,997905,232045,246.7189683,2120.714489
13219,1902,116,110,218,1000,10026,2,2119,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21,100.92,21,43,5,14725,36547,1610,14703,1998,0,0,1.08,3.44,0,6.5,1,218,997979,232004,246.5245544,2110.701984
13220,1902,121,110,218,1000,10026,2,2119,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21,100.92,21,43,5,14725,36547,1610,14703,1998,0,0,1.08,3.44,0,6.5,1,218,998071,231953,246.7726212,2123.483417
13221,1902,122,110,218,1000,10026,2,2145,2280,0,2280,0,0,0,0,0,0,1,3,3,3,21.25,100.92,21,43,5,14725,36547,1610,14703,1998,0,0,1.06,3.44,0,6.5,1,218,998089,231943,247.1414386,2142.419172
13222,1902,126,110,218,1000,10026,2,2018,6156,0,6156,0,0,0,0,0,0,1,4,4,4,20,100.92,20,83,5,21816,28145,0,0,1920,0,0,3.05,3.44,0,6.5,1,218,998180,231893,244.8910822,2026.832532
13223,1902,137,110,218,1000,10026,1,1716,3332,0,3332,0,0,0,0,0,0,1,3,2,2,17,100.92,17,49,5,16992,37474,1610,1610,1920,1985,1998,1.94,3.44,0,6.5,1,218,998251,231971,243.0164202,1921.535302
13224,1902,148,110,218,1000,10026,1,1716,3342,0,3342,0,0,0,0,0,0,1,3,2,2,17,100.92,17,73,5,8896,20148,1610,1610,1920,0,0,1.95,3.44,0,6.5,1,218,998003,232108,239.8765968,1760.107675
13225,1902,150,110,218,1000,10026,1,1716,3808,0,3808,0,0,0,0,0,0,1,3,2,2,17,100.92,17,56,5,8805,20148,1610,1610,1920,0,0,2.22,3.44,0,6.5,1,218,997960,232132,239.9177793,1762.212966
13226,1903,4,110,220,2001,10026,2,1817,5255,0,5255,0,0,0,0,0,0,1,4,3,3,18,100.92,18,68.54,5,20814,51905,0,27981,1920,2004,0,2.89,3.44,0,6.5,1,220,997856,232372,241.4499086,1891.167449
13227,1903,7,110,220,2001,10026,2,1817,4935,0,4935,0,0,0,0,0,0,1,4,3,3,18,100.92,18,68.54,5,20589,51358,0,30769,1920,2004,0,2.72,3.44,0,6.5,1,220,997903,232346,237.3502173,1681.595359
13228,1903,8,110,220,2001,10026,2,1817,4933,0,4933,0,0,0,0,0,0,1,4,3,3,18,100.92,18,68.54,5,20788,51905,15904,47021,1920,2004,0,2.71,3.44,0,6.5,1,220,997918,232338,243.2704524,1984.193024
13229,1903,9,110,220,2001,10026,2,1817,3832,0,3832,0,0,0,0,0,0,1,4,4,4,18,100.92,18,55,5,30184,46255,0,8035,1920,1988,2000,2.11,3.44,0,6.5,1,220,997935,232329,239.9906837,1816.547511
13230,1903,14,110,220,2001,10026,2,2018,3924,0,3924,0,0,0,0,0,0,1,3,3,3,20,100.92,20,74,5,1219,89421,0,0,1920,1985,0,1.94,3.44,0,6.5,1,220,998037,232272,246.7507725,2162.060158
13231,1903,15,110,220,2001,10026,2,2018,3924,0,3924,0,0,0,0,0,0,1,3,4,4,20,100.92,20,74,5,47929,61599,0,0,1920,0,0,1.94,3.44,0,6.5,1,220,998054,232262,243.3102751,1986.218887
13232,1903,19,110,220,2001,10026,2,2018,4984,0,4984,0,0,0,0,0,0,1,3,3,3,20,100.92,20,56,5,10467,17764,1610,1610,1901,0,0,2.47,3.44,0,6.5,1,220,998141,232214,241.9309689,1915.708392
13233,1903,21,110,220,2001,10026,2,2018,3764,0,3764,0,0,0,0,0,0,1,3,4,4,20,100.92,20,73,5,42416,49280,5020,5020,1920,0,0,1.87,3.44,0,6.5,1,220,998177,232195,242.3302452,1936.144913
13234,1903,22,110,220,2001,10026,2,2018,5128,0,5128,0,0,0,0,0,0,1,3,3,3,20,100.92,20,56,5,8638,15225,0,0,1901,0,0,2.54,3.44,0,6.5,1,220,998212,232175,243.45049,1993.392993
13235,1903,23,110,220,2001,10026,1,2018,6373,0,6373,0,0,0,0,0,0,1,4,1,1,20,100.92,20,80,5,31112,53888,0,0,1931,1989,2004,3.16,3.44,0,6.5,1,220,998229,232166,244.0513305,2024.082313
13236,1903,29,110,220,2001,10026,4,3281,14660,2000,12660,0,2000,0,0,0,0,1,5,13,14,33.83,97,34,92,3,16650,433800,0,351573,1930,1996,0,4.47,3.44,0,6.5,1,220,998358,232055,260.4112743,3251.933537
13237,1903,32,110,220,2001,10026,5,3250,6406,6406,0,0,6406,0,0,0,0,1,2.5,0,1,33.5,97,33.54,87,5,36900,520200,0,483300,2004,0,0,1.97,3.44,0,6.5,1,220,998391,232115,262.6804316,3361.45839
13238,1903,38,110,220,2001,10026,3,5046,21156,0,21156,0,0,0,0,0,0,1,6,16,16,50,100.92,50,85,5,25650,1109250,0,0,1920,0,0,4.19,3.44,0,6.5,1,220,998379,232199,303.3020525,5056.480216
13239,1903,44,110,220,2001,10026,2,1810,3014,0,3014,0,0,0,0,0,0,1,3,4,4,18,100.92,18,61,5,70428,90641,0,0,1920,2004,0,1.67,3.44,0,6.5,1,220,998222,232286,240.4809518,1847.885215
13240,1903,45,110,220,2001,10026,2,1817,3014,0,3014,0,0,0,0,0,0,1,3,4,4,18,100.92,18,61,5,73092,76840,73092,76840,1920,0,0,1.66,3.44,0,6.5,1,220,998206,232295,241.7619646,1913.311339
13241,1903,47,110,220,2001,10026,5,2018,4050,4050,0,4050,0,0,0,0,0,1,3,0,1,20,100.92,19,74,5,18000,170100,0,0,1910,0,0,2.01,3.44,0,6.5,1,220,998174,232313,245.6608708,2112.451377
13242,1903,49,110,220,2001,10026,2,2018,3822,0,3822,0,0,0,0,0,0,1,3,11,11,20,100.92,20,68,5,12150,267750,0,0,1920,1982,0,1.89,3.44,0,6.5,1,220,998121,232342,245.8293317,2121.055575
13243,1903,51,110,220,2001,10026,2,2018,3999,0,3999,0,0,0,0,0,0,1,3,10,10,20,100.92,20,73,5,39881,116883,0,0,1920,0,0,1.98,3.44,0,6.5,1,220,998086,232362,245.6006123,2109.376673
13244,1903,53,110,220,2001,10026,2,2018,3668,0,3668,0,0,0,0,0,0,1,3,8,8,20,100.92,20,68,5,50609,108669,0,0,1920,1989,0,1.82,3.44,0,6.5,1,220,998033,232391,240.9014407,1869.354427
13245,1903,54,110,220,2001,10026,2,2018,3999,0,3999,0,0,0,0,0,0,1,3,6,6,20,100.92,20,68,5,37909,45852,2350,2350,1910,0,0,1.98,3.44,0,6.5,1,220,998016,232400,246.2614387,2143.131593
13246,1903,56,110,220,2001,10026,2,1800,2952,0,2952,0,0,0,0,0,0,1,3,4,4,18,100.92,18,64,5,42440,49280,0,0,1920,0,0,1.64,3.44,0,6.5,1,220,997968,232427,243.121574,1982.755382
13247,1903,57,110,220,2001,10026,2,1817,2790,0,2790,0,0,0,0,0,0,1,3,5,5,18,100.92,18,57,5,38295,44483,0,0,1920,0,0,1.54,3.44,0,6.5,1,220,997952,232436,239.2014544,1782.525921
13248,1903,59,110,220,2001,10026,2,1716,5888,0,5888,0,0,0,0,0,0,1,4,4,4,17,100.92,17,90,5,159661,169000,0,0,1920,2004,0,3.43,3.44,0,6.5,1,220,997906,232461,239.3012652,1787.634484
13249,1903,61,110,220,2001,10026,4,2792,13400,1340,12060,0,1340,0,0,0,0,1,5,9,10,27.92,100,28,94,3,49882,229975,0,106939,1920,1993,0,4.8,3.44,0,6.5,1,220,997872,232522,260.1179275,2957.953218
13250,1903,117,110,220,2001,10026,2,2018,3900,0,3900,0,0,0,0,0,0,1,3,3,3,20,100.92,20,56,5,19417,55414,1610,1610,1920,2004,0,1.93,3.44,0,6.5,1,220,998107,232233,243.0507854,1972.954937
13251,1903,121,110,220,2001,10026,2,2018,3750,0,3750,0,0,0,0,0,0,1,3,9,9,20,100.92,20,59,5,35966,43500,0,0,1920,0,0,1.86,3.44,0,6.5,1,220,998194,232185,246.4896507,2148.753341
13252,1903,125,110,220,2001,10026,2,2018,4960,0,4960,0,0,0,0,0,0,1,3,3,3,20,100.92,20,56,5,7586,17764,0,0,1901,0,0,2.46,3.44,0,6.5,1,220,998282,232137,246.5308337,2150.822559
13253,1904,2,110,220,2000,10026,4,2646,10394,394,10000,0,394,0,0,0,0,1,4,9,10,27,98,27,86,5,370800,445950,0,0,1910,2002,0,3.93,3.44,0,6.5,1,220,997925,232622,244.4837365,2445.404784
13254,1904,3,110,220,2000,10026,4,2646,10516,1000,9516,0,1000,0,0,0,0,1,5,10,11,27,98,27,86,5,36000,711000,0,609704,1920,1965,2004,3.97,3.44,0,6.5,1,220,997938,232645,251.8048208,2800.630222
13255,1904,4,110,220,2000,10026,4,1960,8089,600,7489,0,600,0,0,0,0,1,5,8,9,20,98,20,86,5,32084,346950,0,305754,1920,2004,0,4.13,3.44,0,6.5,1,220,997950,232667,233.4075784,1907.976006
13256,1904,7,110,220,2000,10026,2,2018,3252,0,3252,0,0,0,0,0,0,1,3,4,4,20,100.92,20,50,5,85470,98865,0,0,1910,1994,0,1.61,3.44,0,6.5,1,220,998006,232588,244.3102847,1957.739118
13257,1904,8,110,220,2000,10026,2,2018,3000,0,3000,0,0,0,0,0,0,1,3,9,9,20,100.92,20,50,5,32632,39546,0,0,1920,0,0,1.49,3.44,0,6.5,1,220,998023,232578,248.0021464,2148.217439
13258,1904,10,110,220,2000,10026,2,2018,4124,0,4124,0,0,0,0,0,0,1,3,4,4,20,100.92,20,48,5,51265,81238,2350,2350,1920,2008,0,2.04,3.44,0,6.5,1,220,998075,232549,245.6841894,2028.629935
13259,1904,12,110,220,2000,10026,2,2018,3789,0,3789,0,0,0,0,0,0,1,3,7,7,20,100.92,20,69,5,42305,51249,0,0,1920,0,0,1.88,3.44,0,6.5,1,220,998110,232530,245.7623976,2032.671524
13260,1904,13,110,220,2000,10026,2,2018,3646,0,3646,0,0,0,0,0,0,1,3,10,10,20,100.92,20,69,5,28537,34602,0,0,1920,0,0,1.81,3.44,0,6.5,1,220,998128,232520,248.022388,2149.265855
13261,1904,14,110,220,2000,10026,2,2018,4792,0,4792,0,0,0,0,0,0,1,3,5,5,20,100.92,20,69,5,64367,78026,0,0,1920,1972,0,2.37,3.44,0,6.5,1,220,998162,232502,242.5937501,1869.194433
13262,1904,16,110,220,2000,10026,2,2018,3646,0,3646,0,0,0,0,0,0,1,3,9,9,20,100.92,20,69,5,31798,38556,0,0,1920,0,0,1.81,3.44,0,6.5,1,220,998197,232482,244.5512125,1970.160351
13263,1904,17,110,220,2000,10026,2,2018,3789,0,3789,0,0,0,0,0,0,1,3,9,9,20,100.92,20,68,5,31827,38556,0,0,1920,0,0,1.88,3.44,0,6.5,1,220,998215,232472,248.5578383,2176.881628
13264,1904,18,110,220,2000,10026,2,2018,4900,0,4900,0,0,0,0,0,0,1,3,3,3,20,100.92,20,56,5,11200,20104,0,0,1901,0,0,2.43,3.44,0,6.5,1,220,998232,232462,245.9614337,2042.914898
13265,1904,20,110,220,2000,10026,2,2018,3686,0,3686,0,0,0,0,0,0,1,3,3,3,20,100.92,20,65,5,20970,43459,0,0,1920,0,2003,1.83,3.44,0,6.5,1,220,998285,232433,247.8822889,2142.03767
13266,1904,21,110,220,2000,10026,2,2018,4840,0,4840,0,0,0,0,0,0,1,3,3,3,20,100.92,20,55,5,10556,20104,0,0,1901,0,0,2.4,3.44,0,6.5,1,220,998303,232423,246.9629079,2094.599035
13267,1904,29,110,220,2000,10026,2,4400,8500,0,8500,0,0,0,0,0,0,2,4,3,3,25,100,25,88,3,19848,72000,0,0,1910,2008,0,1.93,3.44,0,6.5,1,220,998482,232281,406.6627205,4592.511296
13268,1904,31,110,220,2000,10026,2,1425,3800,0,3800,0,0,0,0,0,0,1,4,6,6,19,75,19,50,5,54272,65707,0,0,1920,0,0,2.67,3.44,0,6.5,1,220,998522,232328,189.4198316,1430.516571
